method,url,status_code,body_length,final_url,error,path_payload,header_payload,method_payload,query_payload,protocol_payload,host_payload,smuggling_payload,interesting,confidence,score,reasons
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,Origin: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,User-Agent: Googlebot,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-AppEngine-Trusted-IP-Request: 1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-Scheme: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Original-Method: GET,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,x-middleware-subrequest,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,Destination: same path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For chained: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Real-IP: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For chained: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Real-IP: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For chained: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Real-IP: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For chained: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Real-IP: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Forwarded-For chained: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/..;/,403,3262,https://www.vidaxl.es/autodiscover.xml/..;/,,Midpath ..;/,X-Real-IP: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Real-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Originating-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,True-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,CF-Connecting-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Custom-IP-Authorization: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Custom-IP-Authorization: base64 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,Forwarded: for=,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Remote-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Remote-Addr: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-ProxyUser-Ip: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,Cluster-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-Host: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Host: origen,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,Host: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-Server: self,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Original-URL: path (proxy),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Original-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Original-URL: / (alt),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Rewrite-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Rewrite-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Override-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,Referer: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-Proto: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-Proto: http,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,Origin: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,User-Agent: Googlebot,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-AppEngine-Trusted-IP-Request: 1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-Scheme: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Original-Method: GET,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,x-middleware-subrequest,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,Destination: same path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For chained: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Real-IP: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For chained: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Real-IP: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For chained: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Real-IP: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For chained: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Real-IP: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Forwarded-For chained: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/;/,403,3262,https://www.vidaxl.es/autodiscover.xml/;/,,Midpath ;/,X-Real-IP: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Real-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Originating-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,True-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,CF-Connecting-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Custom-IP-Authorization: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Custom-IP-Authorization: base64 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,Forwarded: for=,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Remote-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Remote-Addr: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-ProxyUser-Ip: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,Cluster-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-Host: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Host: origen,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,Host: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-Server: self,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Original-URL: path (proxy),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Original-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Original-URL: / (alt),,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Rewrite-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Rewrite-URL: path with request /,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Override-URL: path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,Referer: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-Proto: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-Proto: http,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Port: 443,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Port: 80,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,Origin: same host,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,User-Agent: Googlebot,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-AppEngine-Trusted-IP-Request: 1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-Scheme: https,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Original-Method: GET,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,x-middleware-subrequest,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,Destination: same path,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For chained: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Real-IP: 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For chained: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Real-IP: ::1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For chained: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Real-IP: 10.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For chained: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Real-IP: 192.168.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Forwarded-For chained: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/autodiscover.xml/%00,403,3262,https://www.vidaxl.es/autodiscover.xml/%00,,Midpath null byte,X-Real-IP: localhost,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Real-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Originating-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,True-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Client-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,CF-Connecting-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Custom-IP-Authorization: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Custom-IP-Authorization: base64 127.0.0.1,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,Forwarded: for=,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,Forwarded-For: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Forwarded: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Remote-IP: loopback,,,,,,False,none,0,
GET,https://www.vidaxl.es/AUTODISCOVER.XML,403,3262,https://www.vidaxl.es/AUTODISCOVER.XML,,Mayúsculas en último segmento,X-Remote-Addr: loopback,,,,,,False,none,0,
